ra	 rp	 va	 vomega
53600.0	 10.0	 1665.629280	 103.891442
53610.0	 10.0	 1665.318615	 103.891441
53620.0	 10.0	 1665.008066	 103.891439
53630.0	 10.0	 1664.697633	 103.891437
53640.0	 10.0	 1664.387315	 103.891435
53650.0	 10.0	 1664.077114	 103.891433
53660.0	 10.0	 1663.767027	 103.891432
53670.0	 10.0	 1663.457057	 103.891430
53680.0	 10.0	 1663.147202	 103.891428
53690.0	 10.0	 1662.837462	 103.891426
53700.0	 10.0	 1662.527838	 103.891424
53710.0	 10.0	 1662.218329	 103.891423
53720.0	 10.0	 1661.908935	 103.891421
53730.0	 10.0	 1661.599656	 103.891419
53740.0	 10.0	 1661.290493	 103.891417
53750.0	 10.0	 1660.981444	 103.891415
53760.0	 10.0	 1660.672511	 103.891414
53770.0	 10.0	 1660.363692	 103.891412
53780.0	 10.0	 1660.054988	 103.891410
53790.0	 10.0	 1659.746399	 103.891408
53800.0	 10.0	 1659.437924	 103.891406
53810.0	 10.0	 1659.129565	 103.891405
53820.0	 10.0	 1658.821320	 103.891403
53830.0	 10.0	 1658.513189	 103.891401
53840.0	 10.0	 1658.205173	 103.891399
53850.0	 10.0	 1657.897271	 103.891397
53860.0	 10.0	 1657.589483	 103.891396
53870.0	 10.0	 1657.281810	 103.891394
53880.0	 10.0	 1656.974251	 103.891392
53890.0	 10.0	 1656.666806	 103.891390
53900.0	 10.0	 1656.359475	 103.891388
53910.0	 10.0	 1656.052259	 103.891387
53920.0	 10.0	 1655.745156	 103.891385
53930.0	 10.0	 1655.438167	 103.891383
53940.0	 10.0	 1655.131292	 103.891381
53950.0	 10.0	 1654.824530	 103.891380
53960.0	 10.0	 1654.517882	 103.891378
53970.0	 10.0	 1654.211348	 103.891376
53980.0	 10.0	 1653.904928	 103.891374
53990.0	 10.0	 1653.598621	 103.891372
54000.0	 10.0	 1653.292427	 103.891371
54010.0	 10.0	 1652.986347	 103.891369
54020.0	 10.0	 1652.680380	 103.891367
54030.0	 10.0	 1652.374526	 103.891365
54040.0	 10.0	 1652.068786	 103.891364
54050.0	 10.0	 1651.763158	 103.891362
54060.0	 10.0	 1651.457644	 103.891360
54070.0	 10.0	 1651.152243	 103.891358
54080.0	 10.0	 1650.846954	 103.891356
54090.0	 10.0	 1650.541779	 103.891355
54100.0	 10.0	 1650.236716	 103.891353
54110.0	 10.0	 1649.931766	 103.891351
54120.0	 10.0	 1649.626929	 103.891349
54130.0	 10.0	 1649.322204	 103.891348
54140.0	 10.0	 1649.017592	 103.891346
54150.0	 10.0	 1648.713092	 103.891344
54160.0	 10.0	 1648.408705	 103.891342
54170.0	 10.0	 1648.104431	 103.891340
54180.0	 10.0	 1647.800268	 103.891339
54190.0	 10.0	 1647.496218	 103.891337
54200.0	 10.0	 1647.192280	 103.891335
54210.0	 10.0	 1646.888454	 103.891333
54220.0	 10.0	 1646.584740	 103.891332
54230.0	 10.0	 1646.281138	 103.891330
54240.0	 10.0	 1645.977648	 103.891328
54250.0	 10.0	 1645.674270	 103.891326
54260.0	 10.0	 1645.371004	 103.891325
54270.0	 10.0	 1645.067849	 103.891323
54280.0	 10.0	 1644.764807	 103.891321
54290.0	 10.0	 1644.461875	 103.891319
54300.0	 10.0	 1644.159056	 103.891318
54310.0	 10.0	 1643.856348	 103.891316
54320.0	 10.0	 1643.553751	 103.891314
54330.0	 10.0	 1643.251266	 103.891312
54340.0	 10.0	 1642.948892	 103.891310
54350.0	 10.0	 1642.646629	 103.891309
54360.0	 10.0	 1642.344478	 103.891307
54370.0	 10.0	 1642.042437	 103.891305
54380.0	 10.0	 1641.740508	 103.891303
54390.0	 10.0	 1641.438690	 103.891302
54400.0	 10.0	 1641.136982	 103.891300
54410.0	 10.0	 1640.835386	 103.891298
54420.0	 10.0	 1640.533900	 103.891296
54430.0	 10.0	 1640.232525	 103.891295
54440.0	 10.0	 1639.931261	 103.891293
54450.0	 10.0	 1639.630108	 103.891291
54460.0	 10.0	 1639.329065	 103.891289
54470.0	 10.0	 1639.028133	 103.891288
54480.0	 10.0	 1638.727311	 103.891286
54490.0	 10.0	 1638.426599	 103.891284
54500.0	 10.0	 1638.125998	 103.891282
54510.0	 10.0	 1637.825507	 103.891281
54520.0	 10.0	 1637.525126	 103.891279
54530.0	 10.0	 1637.224856	 103.891277
54540.0	 10.0	 1636.924696	 103.891275
54550.0	 10.0	 1636.624645	 103.891274
54560.0	 10.0	 1636.324705	 103.891272
54570.0	 10.0	 1636.024874	 103.891270
54580.0	 10.0	 1635.725154	 103.891268
54590.0	 10.0	 1635.425543	 103.891267
54600.0	 10.0	 1635.126042	 103.891265
54610.0	 10.0	 1634.826650	 103.891263
54620.0	 10.0	 1634.527369	 103.891261
54630.0	 10.0	 1634.228197	 103.891260
54640.0	 10.0	 1633.929134	 103.891258
54650.0	 10.0	 1633.630181	 103.891256
54660.0	 10.0	 1633.331337	 103.891255
54670.0	 10.0	 1633.032602	 103.891253
54680.0	 10.0	 1632.733977	 103.891251
54690.0	 10.0	 1632.435461	 103.891249
54700.0	 10.0	 1632.137054	 103.891248
54710.0	 10.0	 1631.838756	 103.891246
54720.0	 10.0	 1631.540567	 103.891244
54730.0	 10.0	 1631.242487	 103.891242
54740.0	 10.0	 1630.944516	 103.891241
54750.0	 10.0	 1630.646654	 103.891239
54760.0	 10.0	 1630.348900	 103.891237
54770.0	 10.0	 1630.051255	 103.891235
54780.0	 10.0	 1629.753719	 103.891234
54790.0	 10.0	 1629.456292	 103.891232
54800.0	 10.0	 1629.158973	 103.891230
54810.0	 10.0	 1628.861763	 103.891229
54820.0	 10.0	 1628.564661	 103.891227
54830.0	 10.0	 1628.267667	 103.891225
54840.0	 10.0	 1627.970782	 103.891223
54850.0	 10.0	 1627.674004	 103.891222
54860.0	 10.0	 1627.377336	 103.891220
54870.0	 10.0	 1627.080775	 103.891218
54880.0	 10.0	 1626.784322	 103.891216
54890.0	 10.0	 1626.487977	 103.891215
54900.0	 10.0	 1626.191741	 103.891213
54910.0	 10.0	 1625.895612	 103.891211
54920.0	 10.0	 1625.599591	 103.891210
54930.0	 10.0	 1625.303677	 103.891208
54940.0	 10.0	 1625.007872	 103.891206
54950.0	 10.0	 1624.712174	 103.891204
54960.0	 10.0	 1624.416583	 103.891203
54970.0	 10.0	 1624.121101	 103.891201
54980.0	 10.0	 1623.825725	 103.891199
54990.0	 10.0	 1623.530458	 103.891197
55000.0	 10.0	 1623.235297	 103.891196
55010.0	 10.0	 1622.940244	 103.891194
55020.0	 10.0	 1622.645298	 103.891192
55030.0	 10.0	 1622.350459	 103.891191
55040.0	 10.0	 1622.055727	 103.891189
55050.0	 10.0	 1621.761103	 103.891187
55060.0	 10.0	 1621.466585	 103.891185
55070.0	 10.0	 1621.172174	 103.891184
55080.0	 10.0	 1620.877871	 103.891182
55090.0	 10.0	 1620.583674	 103.891180
55100.0	 10.0	 1620.289584	 103.891179
55110.0	 10.0	 1619.995600	 103.891177
55120.0	 10.0	 1619.701724	 103.891175
55130.0	 10.0	 1619.407953	 103.891174
55140.0	 10.0	 1619.114290	 103.891172
55150.0	 10.0	 1618.820733	 103.891170
55160.0	 10.0	 1618.527282	 103.891168
55170.0	 10.0	 1618.233938	 103.891167
55180.0	 10.0	 1617.940700	 103.891165
55190.0	 10.0	 1617.647568	 103.891163
55200.0	 10.0	 1617.354542	 103.891162
55210.0	 10.0	 1617.061623	 103.891160
55220.0	 10.0	 1616.768810	 103.891158
55230.0	 10.0	 1616.476102	 103.891156
55240.0	 10.0	 1616.183501	 103.891155
55250.0	 10.0	 1615.891005	 103.891153
55260.0	 10.0	 1615.598616	 103.891151
55270.0	 10.0	 1615.306332	 103.891150
55280.0	 10.0	 1615.014154	 103.891148
55290.0	 10.0	 1614.722082	 103.891146
55300.0	 10.0	 1614.430115	 103.891145
55310.0	 10.0	 1614.138254	 103.891143
55320.0	 10.0	 1613.846498	 103.891141
55330.0	 10.0	 1613.554848	 103.891139
55340.0	 10.0	 1613.263303	 103.891138
55350.0	 10.0	 1612.971864	 103.891136
55360.0	 10.0	 1612.680529	 103.891134
55370.0	 10.0	 1612.389300	 103.891133
55380.0	 10.0	 1612.098177	 103.891131
55390.0	 10.0	 1611.807158	 103.891129
55400.0	 10.0	 1611.516244	 103.891128
55410.0	 10.0	 1611.225435	 103.891126
55420.0	 10.0	 1610.934732	 103.891124
55430.0	 10.0	 1610.644133	 103.891123
55440.0	 10.0	 1610.353639	 103.891121
55450.0	 10.0	 1610.063250	 103.891119
55460.0	 10.0	 1609.772965	 103.891117
55470.0	 10.0	 1609.482785	 103.891116
55480.0	 10.0	 1609.192710	 103.891114
55490.0	 10.0	 1608.902739	 103.891112
55500.0	 10.0	 1608.612873	 103.891111
55510.0	 10.0	 1608.323111	 103.891109
55520.0	 10.0	 1608.033453	 103.891107
55530.0	 10.0	 1607.743900	 103.891106
55540.0	 10.0	 1607.454451	 103.891104
55550.0	 10.0	 1607.165107	 103.891102
55560.0	 10.0	 1606.875866	 103.891101
55570.0	 10.0	 1606.586730	 103.891099
55580.0	 10.0	 1606.297697	 103.891097
55590.0	 10.0	 1606.008769	 103.891096
55600.0	 10.0	 1605.719944	 103.891094
55610.0	 10.0	 1605.431224	 103.891092
55620.0	 10.0	 1605.142607	 103.891091
55630.0	 10.0	 1604.854094	 103.891089
55640.0	 10.0	 1604.565684	 103.891087
55650.0	 10.0	 1604.277379	 103.891085
55660.0	 10.0	 1603.989176	 103.891084
55670.0	 10.0	 1603.701078	 103.891082
55680.0	 10.0	 1603.413083	 103.891080
55690.0	 10.0	 1603.125191	 103.891079
55700.0	 10.0	 1602.837402	 103.891077
55710.0	 10.0	 1602.549717	 103.891075
55720.0	 10.0	 1602.262136	 103.891074
55730.0	 10.0	 1601.974657	 103.891072
55740.0	 10.0	 1601.687281	 103.891070
55750.0	 10.0	 1601.400009	 103.891069
55760.0	 10.0	 1601.112840	 103.891067
55770.0	 10.0	 1600.825773	 103.891065
55780.0	 10.0	 1600.538810	 103.891064
55790.0	 10.0	 1600.251949	 103.891062
55800.0	 10.0	 1599.965191	 103.891060
55810.0	 10.0	 1599.678536	 103.891059
55820.0	 10.0	 1599.391984	 103.891057
55830.0	 10.0	 1599.105534	 103.891055
55840.0	 10.0	 1598.819187	 103.891054
55850.0	 10.0	 1598.532942	 103.891052
55860.0	 10.0	 1598.246800	 103.891050
55870.0	 10.0	 1597.960761	 103.891049
55880.0	 10.0	 1597.674823	 103.891047
55890.0	 10.0	 1597.388988	 103.891045
55900.0	 10.0	 1597.103256	 103.891044
55910.0	 10.0	 1596.817625	 103.891042
55920.0	 10.0	 1596.532097	 103.891040
55930.0	 10.0	 1596.246670	 103.891039
55940.0	 10.0	 1595.961346	 103.891037
55950.0	 10.0	 1595.676124	 103.891035
55960.0	 10.0	 1595.391003	 103.891034
55970.0	 10.0	 1595.105985	 103.891032
55980.0	 10.0	 1594.821068	 103.891030
55990.0	 10.0	 1594.536253	 103.891029
56000.0	 10.0	 1594.251540	 103.891027
56010.0	 10.0	 1593.966928	 103.891025
56020.0	 10.0	 1593.682419	 103.891024
56030.0	 10.0	 1593.398010	 103.891022
56040.0	 10.0	 1593.113703	 103.891021
56050.0	 10.0	 1592.829498	 103.891019
56060.0	 10.0	 1592.545394	 103.891017
56070.0	 10.0	 1592.261391	 103.891016
56080.0	 10.0	 1591.977489	 103.891014
56090.0	 10.0	 1591.693689	 103.891012
56100.0	 10.0	 1591.409990	 103.891011
56110.0	 10.0	 1591.126392	 103.891009
56120.0	 10.0	 1590.842895	 103.891007
56130.0	 10.0	 1590.559499	 103.891006
56140.0	 10.0	 1590.276204	 103.891004
56150.0	 10.0	 1589.993010	 103.891002
56160.0	 10.0	 1589.709917	 103.891001
56170.0	 10.0	 1589.426925	 103.890999
56180.0	 10.0	 1589.144033	 103.890997
56190.0	 10.0	 1588.861242	 103.890996
56200.0	 10.0	 1588.578552	 103.890994
56210.0	 10.0	 1588.295962	 103.890992
56220.0	 10.0	 1588.013473	 103.890991
56230.0	 10.0	 1587.731084	 103.890989
56240.0	 10.0	 1587.448795	 103.890988
56250.0	 10.0	 1587.166607	 103.890986
56260.0	 10.0	 1586.884520	 103.890984
56270.0	 10.0	 1586.602532	 103.890983
56280.0	 10.0	 1586.320645	 103.890981
56290.0	 10.0	 1586.038858	 103.890979
56300.0	 10.0	 1585.757171	 103.890978
56310.0	 10.0	 1585.475584	 103.890976
56320.0	 10.0	 1585.194097	 103.890974
56330.0	 10.0	 1584.912710	 103.890973
56340.0	 10.0	 1584.631422	 103.890971
56350.0	 10.0	 1584.350235	 103.890970
56360.0	 10.0	 1584.069147	 103.890968
56370.0	 10.0	 1583.788160	 103.890966
56380.0	 10.0	 1583.507271	 103.890965
56390.0	 10.0	 1583.226483	 103.890963
56400.0	 10.0	 1582.945794	 103.890961
56410.0	 10.0	 1582.665204	 103.890960
56420.0	 10.0	 1582.384714	 103.890958
56430.0	 10.0	 1582.104323	 103.890956
56440.0	 10.0	 1581.824032	 103.890955
56450.0	 10.0	 1581.543840	 103.890953
56460.0	 10.0	 1581.263747	 103.890952
56470.0	 10.0	 1580.983754	 103.890950
56480.0	 10.0	 1580.703859	 103.890948
56490.0	 10.0	 1580.424064	 103.890947
56500.0	 10.0	 1580.144368	 103.890945
56510.0	 10.0	 1579.864770	 103.890943
56520.0	 10.0	 1579.585272	 103.890942
56530.0	 10.0	 1579.305872	 103.890940
56540.0	 10.0	 1579.026572	 103.890939
56550.0	 10.0	 1578.747370	 103.890937
56560.0	 10.0	 1578.468266	 103.890935
56570.0	 10.0	 1578.189262	 103.890934
56580.0	 10.0	 1577.910356	 103.890932
56590.0	 10.0	 1577.631549	 103.890930
56600.0	 10.0	 1577.352840	 103.890929
56610.0	 10.0	 1577.074229	 103.890927
56620.0	 10.0	 1576.795717	 103.890926
56630.0	 10.0	 1576.517304	 103.890924
56640.0	 10.0	 1576.238988	 103.890922
56650.0	 10.0	 1575.960771	 103.890921
56660.0	 10.0	 1575.682652	 103.890919
56670.0	 10.0	 1575.404631	 103.890917
56680.0	 10.0	 1575.126709	 103.890916
56690.0	 10.0	 1574.848884	 103.890914
56700.0	 10.0	 1574.571158	 103.890913
56710.0	 10.0	 1574.293529	 103.890911
56720.0	 10.0	 1574.015998	 103.890909
56730.0	 10.0	 1573.738565	 103.890908
56740.0	 10.0	 1573.461230	 103.890906
56750.0	 10.0	 1573.183992	 103.890905
56760.0	 10.0	 1572.906853	 103.890903
56770.0	 10.0	 1572.629810	 103.890901
56780.0	 10.0	 1572.352866	 103.890900
56790.0	 10.0	 1572.076019	 103.890898
56800.0	 10.0	 1571.799269	 103.890897
56810.0	 10.0	 1571.522617	 103.890895
56820.0	 10.0	 1571.246062	 103.890893
56830.0	 10.0	 1570.969605	 103.890892
56840.0	 10.0	 1570.693245	 103.890890
56850.0	 10.0	 1570.416982	 103.890888
56860.0	 10.0	 1570.140816	 103.890887
56870.0	 10.0	 1569.864747	 103.890885
56880.0	 10.0	 1569.588775	 103.890884
56890.0	 10.0	 1569.312901	 103.890882
56900.0	 10.0	 1569.037123	 103.890880
56910.0	 10.0	 1568.761442	 103.890879
56920.0	 10.0	 1568.485858	 103.890877
56930.0	 10.0	 1568.210371	 103.890876
56940.0	 10.0	 1567.934981	 103.890874
56950.0	 10.0	 1567.659687	 103.890872
56960.0	 10.0	 1567.384490	 103.890871
56970.0	 10.0	 1567.109390	 103.890869
56980.0	 10.0	 1566.834386	 103.890868
56990.0	 10.0	 1566.559479	 103.890866
57000.0	 10.0	 1566.284668	 103.890864
57010.0	 10.0	 1566.009953	 103.890863
57020.0	 10.0	 1565.735335	 103.890861
57030.0	 10.0	 1565.460813	 103.890860
57040.0	 10.0	 1565.186388	 103.890858
57050.0	 10.0	 1564.912058	 103.890856
57060.0	 10.0	 1564.637825	 103.890855
57070.0	 10.0	 1564.363688	 103.890853
57080.0	 10.0	 1564.089647	 103.890852
57090.0	 10.0	 1563.815702	 103.890850
57100.0	 10.0	 1563.541852	 103.890848
57110.0	 10.0	 1563.268099	 103.890847
57120.0	 10.0	 1562.994442	 103.890845
57130.0	 10.0	 1562.720880	 103.890844
57140.0	 10.0	 1562.447414	 103.890842
57150.0	 10.0	 1562.174044	 103.890841
57160.0	 10.0	 1561.900769	 103.890839
57170.0	 10.0	 1561.627590	 103.890837
57180.0	 10.0	 1561.354507	 103.890836
57190.0	 10.0	 1561.081519	 103.890834
57200.0	 10.0	 1560.808627	 103.890833
57210.0	 10.0	 1560.535829	 103.890831
57220.0	 10.0	 1560.263128	 103.890829
57230.0	 10.0	 1559.990521	 103.890828
57240.0	 10.0	 1559.718010	 103.890826
57250.0	 10.0	 1559.445594	 103.890825
57260.0	 10.0	 1559.173273	 103.890823
57270.0	 10.0	 1558.901047	 103.890821
57280.0	 10.0	 1558.628917	 103.890820
57290.0	 10.0	 1558.356881	 103.890818
57300.0	 10.0	 1558.084940	 103.890817
57310.0	 10.0	 1557.813094	 103.890815
57320.0	 10.0	 1557.541343	 103.890814
57330.0	 10.0	 1557.269687	 103.890812
57340.0	 10.0	 1556.998125	 103.890810
57350.0	 10.0	 1556.726658	 103.890809
57360.0	 10.0	 1556.455286	 103.890807
57370.0	 10.0	 1556.184008	 103.890806
57380.0	 10.0	 1555.912825	 103.890804
57390.0	 10.0	 1555.641737	 103.890803
57400.0	 10.0	 1555.370743	 103.890801
57410.0	 10.0	 1555.099843	 103.890799
57420.0	 10.0	 1554.829038	 103.890798
57430.0	 10.0	 1554.558326	 103.890796
57440.0	 10.0	 1554.287710	 103.890795
57450.0	 10.0	 1554.017187	 103.890793
57460.0	 10.0	 1553.746759	 103.890791
57470.0	 10.0	 1553.476424	 103.890790
57480.0	 10.0	 1553.206184	 103.890788
57490.0	 10.0	 1552.936038	 103.890787
57500.0	 10.0	 1552.665985	 103.890785
57510.0	 10.0	 1552.396027	 103.890784
57520.0	 10.0	 1552.126162	 103.890782
57530.0	 10.0	 1551.856391	 103.890780
57540.0	 10.0	 1551.586714	 103.890779
57550.0	 10.0	 1551.317131	 103.890777
57560.0	 10.0	 1551.047641	 103.890776
57570.0	 10.0	 1550.778245	 103.890774
57580.0	 10.0	 1550.508943	 103.890773
57590.0	 10.0	 1550.239734	 103.890771
57600.0	 10.0	 1549.970618	 103.890770
57610.0	 10.0	 1549.701596	 103.890768
57620.0	 10.0	 1549.432668	 103.890766
57630.0	 10.0	 1549.163832	 103.890765
57640.0	 10.0	 1548.895090	 103.890763
57650.0	 10.0	 1548.626441	 103.890762
57660.0	 10.0	 1548.357886	 103.890760
57670.0	 10.0	 1548.089423	 103.890759
57680.0	 10.0	 1547.821054	 103.890757
57690.0	 10.0	 1547.552777	 103.890755
57700.0	 10.0	 1547.284594	 103.890754
57710.0	 10.0	 1547.016503	 103.890752
57720.0	 10.0	 1546.748505	 103.890751
57730.0	 10.0	 1546.480601	 103.890749
57740.0	 10.0	 1546.212789	 103.890748
57750.0	 10.0	 1545.945069	 103.890746
57760.0	 10.0	 1545.677443	 103.890745
57770.0	 10.0	 1545.409909	 103.890743
57780.0	 10.0	 1545.142467	 103.890741
57790.0	 10.0	 1544.875119	 103.890740
57800.0	 10.0	 1544.607862	 103.890738
57810.0	 10.0	 1544.340698	 103.890737
57820.0	 10.0	 1544.073627	 103.890735
57830.0	 10.0	 1543.806648	 103.890734
57840.0	 10.0	 1543.539761	 103.890732
57850.0	 10.0	 1543.272966	 103.890731
57860.0	 10.0	 1543.006264	 103.890729
57870.0	 10.0	 1542.739654	 103.890727
57880.0	 10.0	 1542.473136	 103.890726
57890.0	 10.0	 1542.206710	 103.890724
57900.0	 10.0	 1541.940376	 103.890723
57910.0	 10.0	 1541.674134	 103.890721
57920.0	 10.0	 1541.407984	 103.890720
57930.0	 10.0	 1541.141926	 103.890718
57940.0	 10.0	 1540.875960	 103.890717
57950.0	 10.0	 1540.610085	 103.890715
57960.0	 10.0	 1540.344302	 103.890714
57970.0	 10.0	 1540.078611	 103.890712
57980.0	 10.0	 1539.813012	 103.890710
57990.0	 10.0	 1539.547504	 103.890709
58000.0	 10.0	 1539.282087	 103.890707
58010.0	 10.0	 1539.016762	 103.890706
58020.0	 10.0	 1538.751529	 103.890704
58030.0	 10.0	 1538.486387	 103.890703
58040.0	 10.0	 1538.221336	 103.890701
58050.0	 10.0	 1537.956377	 103.890700
58060.0	 10.0	 1537.691509	 103.890698
58070.0	 10.0	 1537.426732	 103.890697
58080.0	 10.0	 1537.162047	 103.890695
58090.0	 10.0	 1536.897452	 103.890693
58100.0	 10.0	 1536.632949	 103.890692
58110.0	 10.0	 1536.368536	 103.890690
58120.0	 10.0	 1536.104215	 103.890689
58130.0	 10.0	 1535.839984	 103.890687
58140.0	 10.0	 1535.575844	 103.890686
58150.0	 10.0	 1535.311796	 103.890684
58160.0	 10.0	 1535.047838	 103.890683
58170.0	 10.0	 1534.783970	 103.890681
58180.0	 10.0	 1534.520194	 103.890680
58190.0	 10.0	 1534.256508	 103.890678
58200.0	 10.0	 1533.992912	 103.890677
58210.0	 10.0	 1533.729408	 103.890675
58220.0	 10.0	 1533.465993	 103.890674
58230.0	 10.0	 1533.202670	 103.890672
58240.0	 10.0	 1532.939436	 103.890670
58250.0	 10.0	 1532.676293	 103.890669
58260.0	 10.0	 1532.413241	 103.890667
58270.0	 10.0	 1532.150278	 103.890666
58280.0	 10.0	 1531.887406	 103.890664
58290.0	 10.0	 1531.624624	 103.890663
58300.0	 10.0	 1531.361932	 103.890661
58310.0	 10.0	 1531.099331	 103.890660
58320.0	 10.0	 1530.836819	 103.890658
58330.0	 10.0	 1530.574397	 103.890657
58340.0	 10.0	 1530.312066	 103.890655
58350.0	 10.0	 1530.049824	 103.890654
58360.0	 10.0	 1529.787672	 103.890652
58370.0	 10.0	 1529.525610	 103.890651
58380.0	 10.0	 1529.263637	 103.890649
58390.0	 10.0	 1529.001755	 103.890648
58400.0	 10.0	 1528.739962	 103.890646
58410.0	 10.0	 1528.478258	 103.890644
58420.0	 10.0	 1528.216645	 103.890643
58430.0	 10.0	 1527.955121	 103.890641
58440.0	 10.0	 1527.693686	 103.890640
58450.0	 10.0	 1527.432341	 103.890638
58460.0	 10.0	 1527.171085	 103.890637
58470.0	 10.0	 1526.909918	 103.890635
58480.0	 10.0	 1526.648841	 103.890634
58490.0	 10.0	 1526.387853	 103.890632
58500.0	 10.0	 1526.126954	 103.890631
58510.0	 10.0	 1525.866145	 103.890629
58520.0	 10.0	 1525.605424	 103.890628
58530.0	 10.0	 1525.344793	 103.890626
58540.0	 10.0	 1525.084251	 103.890625
58550.0	 10.0	 1524.823798	 103.890623
58560.0	 10.0	 1524.563433	 103.890622
58570.0	 10.0	 1524.303158	 103.890620
58580.0	 10.0	 1524.042971	 103.890619
58590.0	 10.0	 1523.782873	 103.890617
58600.0	 10.0	 1523.522864	 103.890616
58610.0	 10.0	 1523.262944	 103.890614
58620.0	 10.0	 1523.003112	 103.890613
58630.0	 10.0	 1522.743369	 103.890611
58640.0	 10.0	 1522.483715	 103.890610
58650.0	 10.0	 1522.224149	 103.890608
58660.0	 10.0	 1521.964672	 103.890607
58670.0	 10.0	 1521.705283	 103.890605
58680.0	 10.0	 1521.445982	 103.890604
58690.0	 10.0	 1521.186770	 103.890602
58700.0	 10.0	 1520.927646	 103.890601
58710.0	 10.0	 1520.668611	 103.890599
58720.0	 10.0	 1520.409663	 103.890598
58730.0	 10.0	 1520.150804	 103.890596
58740.0	 10.0	 1519.892033	 103.890595
58750.0	 10.0	 1519.633350	 103.890593
58760.0	 10.0	 1519.374755	 103.890592
58770.0	 10.0	 1519.116248	 103.890590
58780.0	 10.0	 1518.857829	 103.890589
58790.0	 10.0	 1518.599498	 103.890587
58800.0	 10.0	 1518.341254	 103.890586
58810.0	 10.0	 1518.083099	 103.890584
58820.0	 10.0	 1517.825031	 103.890583
58830.0	 10.0	 1517.567051	 103.890581
58840.0	 10.0	 1517.309159	 103.890580
58850.0	 10.0	 1517.051354	 103.890578
58860.0	 10.0	 1516.793637	 103.890577
58870.0	 10.0	 1516.536008	 103.890575
58880.0	 10.0	 1516.278466	 103.890574
58890.0	 10.0	 1516.021011	 103.890572
58900.0	 10.0	 1515.763644	 103.890571
58910.0	 10.0	 1515.506364	 103.890569
58920.0	 10.0	 1515.249172	 103.890568
58930.0	 10.0	 1514.992067	 103.890566
58940.0	 10.0	 1514.735049	 103.890565
58950.0	 10.0	 1514.478118	 103.890563
58960.0	 10.0	 1514.221275	 103.890562
58970.0	 10.0	 1513.964518	 103.890560
58980.0	 10.0	 1513.707849	 103.890559
58990.0	 10.0	 1513.451266	 103.890557
59000.0	 10.0	 1513.194771	 103.890556
59010.0	 10.0	 1512.938362	 103.890554
59020.0	 10.0	 1512.682041	 103.890553
59030.0	 10.0	 1512.425806	 103.890551
59040.0	 10.0	 1512.169658	 103.890550
59050.0	 10.0	 1511.913597	 103.890548
